"county","speciesName","n"
"Putnam","Persicaria virginiana",1
"Putnam","Phacelia bipinnatifida",1
"Putnam","Phegopteris hexagonoptera",1
"Putnam","Phlox divaricata",1
"Putnam","Phlox glaberrima",1
"Putnam","Phlox paniculata",1
"Putnam","Phryma leptostachya",1
"Putnam","Phytolacca americana",1
"Putnam","Pilea pumila",1
"Putnam","Plantago virginica",1
"Putnam","Poa sylvestris",1
"Putnam","Polanisia dodecandra",1
"Putnam","Polemonium reptans",1
"Putnam","Polygala sanguinea",1
"Putnam","Polygala senega",1
"Putnam","Polygonatum biflorum",1
"Putnam","Polygonatum pubescens",3
"Putnam","Polypodium virginianum",2
"Putnam","Polystichum acrostichoides",1
"Putnam","Populus grandidentata",1
"Putnam","Potentilla simplex",1
"Putnam","Primula meadia",1
"Putnam","Prunella vulgaris",1
"Putnam","Pseudognaphalium obtusifolium",1
"Putnam","Ptelea trifoliata",1
"Putnam","Ranunculus hispidus",2
"Putnam","Ranunculus recurvatus",1
"Putnam","Rhus glabra",1
"Putnam","Ribes cynosbati",1
"Putnam","Robinia pseudoacacia",1
"Putnam","Rosa palustris",1
"Putnam","Rosa setigera",2
"Putnam","Rudbeckia laciniata",1
"Putnam","Rudbeckia triloba",1
"Putnam","Salix discolor",1
"Putnam","Salix eriocephala",1
"Putnam","Salix interior",1
"Putnam","Sanguinaria canadensis",1
"Putnam","Sanicula canadensis",1
"Putnam","Sanicula odorata",1
"Putnam","Sanicula trifoliata",1
"Putnam","Scirpus hattorianus",1
"Putnam","Scirpus pendulus",1
"Putnam","Scrophularia marilandica",1
"Putnam","Scutellaria lateriflora",1
"Putnam","Sedum ternatum",1
"Putnam","Senna hebecarpa",1
"Putnam","Silene virginica",1
"Putnam","Silphium perfoliatum",3
"Putnam","Sisyrinchium angustifolium",1
"Putnam","Smilax lasioneura",1
"Putnam","Smilax tamnoides",1
"Putnam","Solidago caesia",1
"Putnam","Solidago gigantea",1
"Putnam","Sphenopholis intermedia",1
"Putnam","Spiranthes lacera",1
"Putnam","Stachys tenuifolia",1
"Putnam","Staphylea trifolia",1
"Putnam","Stellaria pubera",1
"Putnam","Stylophorum diphyllum",1
"Putnam","Symphyotrichum cordifolium",1
"Putnam","Symphyotrichum lanceolatum",1
"Putnam","Synandra hispidula",1
"Putnam","Taxus canadensis",1
"Putnam","Teucrium canadense",1
"Putnam","Thalictrum dioicum",1
"Putnam","Thalictrum thalictroides",1
"Putnam","Thaspium chapmanii",1
"Putnam","Thelypteris noveboracensis",1
"Putnam","Tilia americana",3
"Putnam","Trichostema brachiatum",1
"Putnam","Trillium flexipes",1
"Putnam","Trillium nivale",1
"Putnam","Trillium recurvatum",1
"Putnam","Trillium sessile",2
"Putnam","Triosteum aurantiacum",1
"Putnam","Tsuga canadensis",1
"Putnam","Ulmus rubra",1
"Putnam","Valeriana pauciflora",1
"Putnam","Verbena stricta",1
"Putnam","Verbesina alternifolia",1
"Putnam","Vernonia gigantea",1
"Putnam","Veronica peregrina",1
"Putnam","Viola pubescens",1
"Putnam","Viola sororia",1
"Putnam","Viola striata",1
"Putnam","Zizia aurea",1
"Randolph","Acalypha rhomboidea",1
"Randolph","Acer nigrum",3
"Randolph","Acer saccharinum",1
"Randolph","Actaea pachypoda",1
"Randolph","Adiantum pedatum",1
"Randolph","Aesculus glabra",1
"Randolph","Agalinis tenuifolia",2
"Randolph","Agastache nepetoides",1
"Randolph","Ageratina altissima",1
"Randolph","Agrimonia parviflora",1
"Randolph","Agrimonia pubescens",1
"Randolph","Alisma subcordatum",1
"Randolph","Allium tricoccum",1
"Randolph","Amaranthus tuberculatus",2
"Randolph","Andropogon gerardi",1
"Randolph","Anemone canadensis",1
"Randolph","Anemone quinquefolia",1
"Randolph","Anemone virginiana",1
"Randolph","Angelica atropurpurea",1
"Randolph","Antennaria neglecta",1
"Randolph","Arisaema triphyllum",2
"Randolph","Arnoglossum plantagineum",1
"Randolph","Asarum canadense",1
"Randolph","Asclepias incarnata",1
"Randolph","Bidens frondosa",2
"Randolph","Bidens trichosperma",1
"Randolph","Bidens tripartita",1
"Randolph","Blephilia hirsuta",1
"Randolph","Boehmeria cylindrica",1
"Randolph","Botrypus virginianus",1
"Randolph","Brachyelytrum erectum",1
"Randolph","Buglossoides arvensis",1
"Randolph","Caltha palustris",1
"Randolph","Camassia scilloides",1
"Randolph","Campanulastrum americanum",1
"Randolph","Cardamine bulbosa",1
"Randolph","Cardamine concatenata",1
"Randolph","Cardamine pensylvanica",2
"Randolph","Carex albursina",1
"Randolph","Carex echinodes",1
"Randolph","Carex frankii",1
"Randolph","Carex gracilescens",1
"Randolph","Carex gracillima",1
"Randolph","Carex grisea",1
"Randolph","Carex hirtifolia",1
"Randolph","Carex hyalinolepis",1
"Randolph","Carex laxiculmis",1
"Randolph","Carex laxiflora",1
"Randolph","Carex pensylvanica",1
"Randolph","Carex radiata",1
"Randolph","Carex sparganioides",1
"Randolph","Carex timida",1
"Randolph","Caulophyllum thalictroides",1
"Randolph","Celtis occidentalis",1
"Randolph","Cerastium fontanum",1
"Randolph","Cercis canadensis",1
"Randolph","Chaerophyllum procumbens",1
"Randolph","Chelone glabra",1
"Randolph","Cicuta maculata",1
"Randolph","Cinna arundinacea",1
"Randolph","Circaea canadensis",1
"Randolph","Cirsium discolor",1
"Randolph","Claytonia virginica",1
"Randolph","Cornus drummondii",4
"Randolph","Cornus florida",1
"Randolph","Cornus obliqua",2
"Randolph","Crataegus crus-galli",1
"Randolph","Crataegus macrosperma",1
"Randolph","Crataegus margarettae",3
"Randolph","Crataegus pruinosa",1
"Randolph","Crataegus punctata",1
"Randolph","Cryptotaenia canadensis",1
"Randolph","Cuscuta cephalanthi",1
"Randolph","Cyperus esculentus",1
"Randolph","Cyperus odoratus",3
"Randolph","Cyperus squarrosus",1
"Randolph","Cystopteris protrusa",1
"Randolph","Dasiphora fruticosa",1
"Randolph","Dasistoma macrophylla",1
"Randolph","Desmodium paniculatum",1
"Randolph","Dichanthelium acuminatum",1
"Randolph","Echinochloa muricata",1
"Randolph","Echinocystis lobata",1
"Randolph","Eleocharis obtusa",1
"Randolph","Eleocharis rostellata",1
"Randolph","Elymus hystrix",1
"Randolph","Elymus repens",1
"Randolph","Elymus villosus",1
"Randolph","Elymus virginicus",1
"Randolph","Enemion biternatum",1
"Randolph","Epilobium coloratum",1
"Randolph","Eragrostis hypnoides",1
"Randolph","Erigenia bulbosa",1
"Randolph","Erigeron philadelphicus",1
"Randolph","Euonymus atropurpureus",1
"Randolph","Euonymus obovatus",1
"Randolph","Eupatorium perfoliatum",1
"Randolph","Euphorbia nutans",2
"Randolph","Euthamia graminifolia",1
"Randolph","Eutrochium maculatum",1
"Randolph","Fagus grandifolia",1
"Randolph","Fallopia scandens",2
"Randolph","Filipendula rubra",1
"Randolph","Floerkea proserpinacoides",1
"Randolph","Fragaria virginiana",1
"Randolph","Fraxinus pennsylvanica",1
"Randolph","Fraxinus quadrangulata",1
"Randolph","Galium aparine",1
"Randolph","Galium asprellum",1
"Randolph","Galium circaezans",1
"Randolph","Galium triflorum",1
"Randolph","Geranium maculatum",1
"Randolph","Geum canadense",1
"Randolph","Geum laciniatum",1
"Randolph","Geum vernum",1
"Randolph","Glyceria septentrionalis",1
"Randolph","Gratiola neglecta",1
"Randolph","Hamamelis virginiana",1
"Randolph","Helenium autumnale",1
"Randolph","Helianthus tuberosus",1
"Randolph","Heliopsis helianthoides",1
"Randolph","Humulus lupulus",1
"Randolph","Hydrophyllum macrophyllum",1
"Randolph","Hydrophyllum virginianum",1
"Randolph","Hylodesmum glutinosum",1
"Randolph","Impatiens capensis",1
"Randolph","Iodanthus pinnatifidus",1
"Randolph","Iris cristata",1
"Randolph","Iris virginica",1
"Randolph","Jeffersonia diphylla",1
"Randolph","Juncus brachycephalus",1
"Randolph","Juncus torreyi",1
"Randolph","Lactuca biennis",1
"Randolph","Lactuca canadensis",1
"Randolph","Lactuca floridana",1
"Randolph","Laportea canadensis",1
"Randolph","Leersia oryzoides",1
"Randolph","Leersia virginica",1
"Randolph","Lepidium virginicum",1
"Randolph","Liatris spicata",1
"Randolph","Lobelia inflata",1
"Randolph","Lobelia siphilitica",1
"Randolph","Ludwigia palustris",1
"Randolph","Lycopus americanus",1
"Randolph","Lysimachia ciliata",1
"Randolph","Lysimachia quadriflora",1
"Randolph","Maianthemum racemosum",1
"Randolph","Malus coronaria",2
"Randolph","Mentha canadensis",1
"Randolph","Mentha longifolia",1
"Randolph","Micranthes pensylvanica",2
"Randolph","Mimulus alatus",1
"Randolph","Mimulus ringens",1
"Randolph","Mitella diphylla",1
"Randolph","Moehringia lateriflora",1
"Randolph","Morus rubra",1
"Randolph","Muhlenbergia frondosa",1
"Randolph","Muhlenbergia mexicana",1
"Randolph","Muhlenbergia sylvatica",1
"Randolph","Nabalus altissimus",1
"Randolph","Oenothera biennis",1
"Randolph","Oenothera gaura",1
"Randolph","Onoclea sensibilis",1
"Randolph","Osmorhiza claytonii",1
"Randolph","Oxalis stricta",1
"Randolph","Oxypolis rigidior",1
"Randolph","Packera aurea",1
"Randolph","Packera obovata",1
"Randolph","Panax quinquefolius",1
"Randolph","Panicum dichotomiflorum",1
"Randolph","Panicum gattingeri",1
"Randolph","Parietaria pensylvanica",2
"Randolph","Parnassia glauca",1
"Randolph","Parthenocissus inserta",1
"Randolph","Penstemon calycosus",2
"Randolph","Penthorum sedoides",1
"Randolph","Persicaria amphibia",1
"Randolph","Persicaria lapathifolia",1
"Randolph","Persicaria pensylvanica",1
"Randolph","Persicaria punctata",2
"Randolph","Persicaria sagittata",1
"Randolph","Persicaria virginiana",1
"Randolph","Phegopteris hexagonoptera",1
"Randolph","Phlox divaricata",1
"Randolph","Phlox maculata",1
"Randolph","Phryma leptostachya",1
"Randolph","Phyla lanceolata",1
"Randolph","Physalis longifolia",1
"Randolph","Physalis pubescens",1
"Randolph","Physocarpus opulifolius",1
"Randolph","Physostegia virginiana",1
"Randolph","Phytolacca americana",1
"Randolph","Pilea pumila",1
"Randolph","Plantago rugelii",1
"Randolph","Poa sylvestris",2
"Randolph","Podophyllum peltatum",1
"Randolph","Polemonium reptans",1
"Randolph","Polygonatum pubescens",2
"Randolph","Polymnia canadensis",1
"Randolph","Potentilla simplex",1
"Randolph","Prunus americana",1
"Randolph","Prunus virginiana",1
"Randolph","Pseudognaphalium obtusifolium",1
"Randolph","Ptelea trifoliata",1
"Randolph","Pycnanthemum virginianum",1
"Randolph","Quercus muehlenbergii",1
"Randolph","Quercus rubra",1
"Randolph","Ranunculus abortivus",1
"Randolph","Ranunculus flabellaris",1
"Randolph","Ranunculus hispidus",1
"Randolph","Ranunculus recurvatus",1
"Randolph","Rhus glabra",1
"Randolph","Rhynchospora capillacea",1
"Randolph","Ribes americanum",1
"Randolph","Ribes cynosbati",1
"Randolph","Rorippa palustris",1
"Randolph","Rudbeckia hirta",1
"Randolph","Rudbeckia laciniata",1
"Randolph","Rudbeckia triloba",1
"Randolph","Ruellia strepens",1
"Randolph","Sagittaria brevirostra",3
"Randolph","Salix bebbiana",1
"Randolph","Salix discolor",1
"Randolph","Salix interior",1
"Randolph","Salix nigra",1
"Randolph","Salix sericea",1
"Randolph","Sanguinaria canadensis",1
"Randolph","Sanicula canadensis",1
"Randolph","Saururus cernuus",1
"Randolph","Schoenoplectus tabernaemontani",1
"Randolph","Scirpus hattorianus",1
"Randolph","Scirpus pendulus",1
"Randolph","Scleria verticillata",1
"Randolph","Scutellaria incana",1
"Randolph","Scutellaria ovata",1
"Randolph","Sedum ternatum",1
"Randolph","Senna hebecarpa",1
"Randolph","Setaria pumila",1
"Randolph","Setaria viridis",1
"Randolph","Silene stellata",1
"Randolph","Silphium perfoliatum",1
"Randolph","Silphium terebinthinaceum",1
"Randolph","Smilax ecirrhata",1
"Randolph","Smilax tamnoides",1
"Randolph","Solidago caesia",1
"Randolph","Solidago canadensis",1
"Randolph","Solidago flexicaulis",1
"Randolph","Sphenopholis intermedia",1
"Randolph","Sporobolus compositus",1
"Randolph","Stachys hispida",1
"Randolph","Stachys tenuifolia",2
"Randolph","Staphylea trifolia",1
"Randolph","Stellaria pubera",1
"Randolph","Symphyotrichum cordifolium",1
"Randolph","Symphyotrichum novae-angliae",1
"Randolph","Symphyotrichum ontarionis",1
"Randolph","Symphyotrichum pilosum",1
"Randolph","Teucrium canadense",1
"Randolph","Thalictrum revolutum",2
"Randolph","Thalictrum thalictroides",1
"Randolph","Thaspium trifoliatum",1
"Randolph","Thelypteris palustris",1
"Randolph","Tilia americana",2
"Randolph","Toxicodendron radicans",1
"Randolph","Toxicodendron vernix",1
"Randolph","Tradescantia subaspera",1
"Randolph","Triglochin palustris",1
"Randolph","Trillium grandiflorum",1
"Randolph","Trillium recurvatum",1
"Randolph","Trillium sessile",1
"Randolph","Triosteum perfoliatum",1
"Randolph","Urtica dioica",1
"Randolph","Uvularia grandiflora",1
"Randolph","Valerianella umbilicata",1
"Randolph","Verbena hastata",1
"Randolph","Verbena urticifolia",1
"Randolph","Verbesina alternifolia",1
"Randolph","Veronica serpyllifolia",1
"Randolph","Viburnum prunifolium",1
"Randolph","Viola affinis",1
"Randolph","Viola palmata",2
"Randolph","Viola pubescens",2
"Randolph","Viola sororia",1
"Randolph","Viola striata",1
"Randolph","Vitis riparia",1
"Randolph","Zizia aurea",1
"Ripley","Acalypha rhomboidea",1
"Ripley","Acer rubrum",1
"Ripley","Acer saccharum",2
"Ripley","Achillea millefolium",1
"Ripley","Actaea pachypoda",1
"Ripley","Actaea racemosa",1
"Ripley","Adiantum pedatum",1
"Ripley","Aesculus glabra",1
"Ripley","Ageratina altissima",1
"Ripley","Agrimonia parviflora",1
"Ripley","Agrimonia rostellata",2
"Ripley","Agrostis elliottiana",1
"Ripley","Agrostis hyemalis",1
"Ripley","Allium tricoccum",1
"Ripley","Amaranthus tuberculatus",1
"Ripley","Amelanchier laevis",1
"Ripley","Amphicarpaea bracteata",1
"Ripley","Andropogon virginicus",1
"Ripley","Anemone acutiloba",1
"Ripley","Antennaria neglecta",1
"Ripley","Antennaria parlinii",2
"Ripley","Aplectrum hyemale",1
"Ripley","Apocynum cannabinum",2
"Ripley","Aquilegia canadensis",1
"Ripley","Aralia racemosa",1
"Ripley","Aralia spinosa",1
"Ripley","Arisaema triphyllum",1
"Ripley","Aristida dichotoma",1
"Ripley","Aristida oligantha",1
"Ripley","Arnoglossum reniforme",1
"Ripley","Aronia melanocarpa",1
"Ripley","Arundinaria gigantea",1
"Ripley","Asclepias quadrifolia",1
"Ripley","Asplenium rhizophyllum",1
"Ripley","Athyrium filix-femina",1
"Ripley","Bidens aristosa",1
"Ripley","Bidens frondosa",1
"Ripley","Boehmeria cylindrica",1
"Ripley","Borodinia laevigata",1
"Ripley","Botrypus virginianus",1
"Ripley","Brachyelytrum erectum",1
"Ripley","Bromus nottowayanus",1
"Ripley","Buglossoides arvensis",1
"Ripley","Callitriche heterophylla",1
"Ripley","Calystegia sepium",1
"Ripley","Campanulastrum americanum",1
"Ripley","Cardamine angustata",1
"Ripley","Cardamine concatenata",1
"Ripley","Cardamine parviflora",2
"Ripley","Carex albicans",1
"Ripley","Carex albolutescens",1
"Ripley","Carex albursina",1
"Ripley","Carex amphibola",1
"Ripley","Carex blanda",1
"Ripley","Carex cephalophora",1
"Ripley","Carex debilis",1
"Ripley","Carex digitalis",1
"Ripley","Carex frankii",1
"Ripley","Carex gracilescens",1
"Ripley","Carex gracillima",1
"Ripley","Carex hirsutella",1
"Ripley","Carex hirtifolia",1
"Ripley","Carex intumescens",1
"Ripley","Carex laxiculmis",1
"Ripley","Carex laxiflora",1
"Ripley","Carex lupulina",1
"Ripley","Carex lurida",1
"Ripley","Carex prasina",1
"Ripley","Carex radiata",1
"Ripley","Carex rosea",2
"Ripley","Carex sparganioides",1
"Ripley","Carex stipata",1
"Ripley","Carex umbellata",1
"Ripley","Carex vulpinoidea",1
"Ripley","Carex willdenowii",1
"Ripley","Castanea dentata",1
"Ripley","Celastrus scandens",1
"Ripley","Cerastium fontanum",1
"Ripley","Cerastium nutans",1
"Ripley","Cercis canadensis",1
"Ripley","Chaerophyllum procumbens",1
"Ripley","Chimaphila maculata",1
"Ripley","Cinna arundinacea",1
"Ripley","Circaea canadensis",2
"Ripley","Claytonia virginica",1
"Ripley","Collinsonia canadensis",1
"Ripley","Conoclinium coelestinum",1
"Ripley","Conyza canadensis",1
"Ripley","Cornus alternifolia",1
"Ripley","Cornus florida",1
"Ripley","Corylus americana",1
"Ripley","Cryptotaenia canadensis",2
"Ripley","Cuscuta campestris",1
"Ripley","Cyperus strigosus",1
"Ripley","Cystopteris bulbifera",2
"Ripley","Cystopteris protrusa",1
"Ripley","Danthonia spicata",1
"Ripley","Dasistoma macrophylla",1
"Ripley","Descurainia pinnata",1
"Ripley","Desmodium perplexum",1
"Ripley","Diarrhena americana",1
"Ripley","Dicentra cucullaria",1
"Ripley","Dichanthelium acuminatum",2
"Ripley","Dichanthelium clandestinum",1
"Ripley","Dichanthelium dichotomum",2
"Ripley","Dichanthelium linearifolium",1
"Ripley","Dichanthelium polyanthes",1
"Ripley","Dioscorea villosa",1
"Ripley","Dirca palustris",1
"Ripley","Doellingeria umbellata",1
"Ripley","Eclipta prostrata",1
"Ripley","Eleocharis obtusa",1
"Ripley","Elephantopus carolinianus",1
"Ripley","Elymus repens",1
"Ripley","Endodeca serpentaria",1
"Ripley","Enemion biternatum",1
"Ripley","Epifagus virginiana",1
"Ripley","Eragrostis spectabilis",1
"Ripley","Erigenia bulbosa",1
"Ripley","Erigeron annuus",1
"Ripley","Erigeron pulchellus",1
"Ripley","Erythronium americanum",1
"Ripley","Euonymus atropurpureus",1
"Ripley","Euonymus obovatus",1
"Ripley","Eupatorium perfoliatum",1
"Ripley","Eupatorium serotinum",1
"Ripley","Euphorbia nutans",1
"Ripley","Eurybia macrophylla",1
"Ripley","Euthamia graminifolia",1
"Ripley","Eutrochium purpureum",1
"Ripley","Fagus grandifolia",1
"Ripley","Fraxinus biltmoreana",1
"Ripley","Fraxinus quadrangulata",1
"Ripley","Fraxinus smallii",2
"Ripley","Galearis spectabilis",1
"Ripley","Galium aparine",1
"Ripley","Galium circaezans",2
"Ripley","Galium concinnum",1
"Ripley","Galium lanceolatum",1
"Ripley","Galium triflorum",1
"Ripley","Gentiana saponaria",1
"Ripley","Geranium maculatum",1
"Ripley","Geum vernum",1
"Ripley","Geum virginianum",1
"Ripley","Glyceria striata",2
"Ripley","Hackelia virginiana",1
"Ripley","Hedeoma pulegioides",1
"Ripley","Helenium autumnale",1
"Ripley","Helenium flexuosum",1
"Ripley","Helianthus decapetalus",1
"Ripley","Helianthus hirsutus",1
"Ripley","Heliopsis helianthoides",1
"Ripley","Heuchera americana",1
"Ripley","Hieracium gronovii",1
"Ripley","Homalosorus pycnocarpos",1
"Ripley","Houstonia caerulea",1
"Ripley","Houstonia purpurea",1
"Ripley","Hydrangea arborescens",1
"Ripley","Hydrophyllum appendiculatum",1
"Ripley","Hylodesmum nudiflorum",1
"Ripley","Hypericum punctatum",1
"Ripley","Ilex verticillata",1
"Ripley","Impatiens capensis",1
"Ripley","Impatiens pallida",1
"Ripley","Iodanthus pinnatifidus",1
"Ripley","Jeffersonia diphylla",1
"Ripley","Juncus acuminatus",1
"Ripley","Juncus bufonius",1
"Ripley","Juncus effusus",1
"Ripley","Juncus marginatus",1
"Ripley","Juniperus virginiana",1
"Ripley","Krigia biflora",1
"Ripley","Kyllinga pumila",1
"Ripley","Lactuca canadensis",2
"Ripley","Leersia oryzoides",1
"Ripley","Leersia virginica",1
"Ripley","Lespedeza violacea",1
"Ripley","Leucanthemum vulgare",1
"Ripley","Leucospora multifida",1
"Ripley","Lindera benzoin",2
"Ripley","Lindernia dubia",1
"Ripley","Liquidambar styraciflua",1
"Ripley","Lobelia cardinalis",1
"Ripley","Lobelia inflata",1
"Ripley","Lobelia siphilitica",1
"Ripley","Ludwigia alternifolia",1
"Ripley","Luzula echinata",1
"Ripley","Lycopus virginicus",1
"Ripley","Lysimachia ciliata",1
"Ripley","Lysimachia lanceolata",1
"Ripley","Maianthemum racemosum",1
"Ripley","Medeola virginiana",1
"Ripley","Mimulus alatus",1
"Ripley","Mitchella repens",1
"Ripley","Monarda clinopodia",2
"Ripley","Monotropa uniflora",1
"Ripley","Morus rubra",1
"Ripley","Muhlenbergia bushii",1
"Ripley","Myosotis verna",1
"Ripley","Nabalus altissimus",1
"Ripley","Nyssa sylvatica",1
"Ripley","Oenothera biennis",1
"Ripley","Oenothera gaura",1
"Ripley","Oenothera parviflora",1
"Ripley","Oenothera perennis",1
"Ripley","Onoclea sensibilis",1
"Ripley","Osmorhiza claytonii",1
"Ripley","Ostrya virginiana",1
"Ripley","Oxalis violacea",1
"Ripley","Oxypolis rigidior",1
"Ripley","Packera aurea",1
"Ripley","Packera obovata",1
"Ripley","Panax quinquefolius",1
"Ripley","Panicum dichotomiflorum",1
"Ripley","Paronychia canadensis",1
"Ripley","Parthenocissus quinquefolia",1
"Ripley","Pedicularis canadensis",1
"Ripley","Penstemon calycosus",1
"Ripley","Penstemon canescens",1
"Ripley","Penstemon digitalis",5
"Ripley","Penthorum sedoides",1
"Ripley","Persicaria punctata",1
"Ripley","Persicaria virginiana",1
"Ripley","Phacelia purshii",1
"Ripley","Phegopteris hexagonoptera",1
"Ripley","Phlox divaricata",1
"Ripley","Phlox maculata",3
"Ripley","Phryma leptostachya",1
"Ripley","Physalis longifolia",1
"Ripley","Physocarpus opulifolius",1
"Ripley","Physostegia virginiana",1
"Ripley","Phytolacca americana",1
"Ripley","Pilea pumila",1
"Ripley","Platanthera peramoena",1
"Ripley","Poa autumnalis",1
"Ripley","Poa sylvestris",1
"Ripley","Podophyllum peltatum",1
"Ripley","Polemonium reptans",1
"Ripley","Polygala senega",1
"Ripley","Polygonatum biflorum",4
"Ripley","Polygonatum pubescens",1
"Ripley","Polymnia canadensis",1
"Ripley","Polystichum acrostichoides",1
"Ripley","Populus grandidentata",1
"Ripley","Potamogeton diversifolius",1
"Ripley","Potamogeton nodosus",1
"Ripley","Potentilla simplex",1
"Ripley","Prunella vulgaris",1
"Ripley","Prunus americana",1
"Ripley","Prunus serotina",1
"Ripley","Prunus virginiana",1
"Ripley","Pseudognaphalium obtusifolium",1
"Ripley","Quercus alba",1
"Ripley","Quercus bicolor",1
"Ripley","Quercus michauxii",1
"Ripley","Quercus muehlenbergii",1
"Ripley","Quercus rubra",1
"Ripley","Ranunculus abortivus",1
"Ripley","Ranunculus hispidus",2
"Ripley","Ranunculus recurvatus",2
"Ripley","Ratibida pinnata",1
"Ripley","Rhus copallinum",1
"Ripley","Rhus glabra",1
"Ripley","Ribes cynosbati",1
"Ripley","Robinia pseudoacacia",1
"Ripley","Rorippa palustris",1
"Ripley","Rosa carolina",2
"Ripley","Rosa palustris",1
"Ripley","Rosa setigera",1
"Ripley","Rubus argutus",2
"Ripley","Rubus centralis",1
"Ripley","Rudbeckia hirta",1
"Ripley","Ruellia strepens",1
"Ripley","Sagittaria montevidensis",1
"Ripley","Salix caroliniana",1
"Ripley","Salix discolor",1
"Ripley","Salix eriocephala",3
"Ripley","Salix nigra",1
"Ripley","Sambucus canadensis",2
"Ripley","Samolus parviflorus",1
"Ripley","Sanguinaria canadensis",1
"Ripley","Sanicula canadensis",4
"Ripley","Sanicula odorata",1
"Ripley","Sanicula trifoliata",1
"Ripley","Sassafras albidum",1
"Ripley","Scirpus atrovirens",1
"Ripley","Scirpus cyperinus",1
"Ripley","Scirpus hattorianus",1
"Ripley","Scirpus pendulus",1
"Ripley","Scirpus polyphyllus",1
"Ripley","Scrophularia marilandica",1
"Ripley","Scutellaria incana",1
"Ripley","Scutellaria lateriflora",1
"Ripley","Sicyos angulatus",1
"Ripley","Silene virginica",1
"Ripley","Silphium perfoliatum",1
"Ripley","Sisyrinchium angustifolium",1
"Ripley","Smilax illinoensis",1
"Ripley","Smilax pulverulenta",1
"Ripley","Smilax rotundifolia",3
"Ripley","Smilax tamnoides",1
"Ripley","Solanum ptychanthum",1
"Ripley","Solidago altissima",1
"Ripley","Solidago caesia",1
"Ripley","Solidago nemoralis",1
"Ripley","Solidago rugosa",2
"Ripley","Sphenopholis intermedia",1
"Ripley","Sphenopholis nitida",1
"Ripley","Spiranthes cernua",1
"Ripley","Sporobolus compositus",1
"Ripley","Stachys arenicola",1
"Ripley","Stachys tenuifolia",1
"Ripley","Staphylea trifolia",1
"Ripley","Stellaria pubera",2
"Ripley","Stylophorum diphyllum",1
"Ripley","Symphoricarpos albus",1
"Ripley","Symphyotrichum cordifolium",2
"Ripley","Symphyotrichum lanceolatum",1
"Ripley","Symphyotrichum novae-angliae",1
"Ripley","Symphyotrichum pilosum",1
"Ripley","Symphyotrichum prenanthoides",1
"Ripley","Symphyotrichum racemosum",1
"Ripley","Symphyotrichum shortii",1
"Ripley","Symphyotrichum urophyllum",1
"Ripley","Teucrium canadense",1
"Ripley","Thalictrum dasycarpum",2
"Ripley","Thalictrum dioicum",1
"Ripley","Thalictrum thalictroides",1
"Ripley","Thaspium barbinode",1
"Ripley","Thaspium trifoliatum",1
"Ripley","Thelypteris noveboracensis",1
"Ripley","Tilia americana",6
"Ripley","Toxicodendron radicans",2
"Ripley","Tradescantia virginiana",1
"Ripley","Tridens flavus",1
"Ripley","Trillium flexipes",1
"Ripley","Trillium sessile",1
"Ripley","Triosteum angustifolium",1
"Ripley","Triphora trianthophora",1
"Ripley","Ulmus thomasii",2
"Ripley","Uvularia sessilifolia",1
"Ripley","Valeriana pauciflora",1
"Ripley","Verbena urticifolia",1
"Ripley","Verbesina alternifolia",1
"Ripley","Veronica serpyllifolia",1
"Ripley","Viburnum acerifolium",1
"Ripley","Viburnum dentatum",8
"Ripley","Viburnum molle",3
"Ripley","Viburnum prunifolium",1
"Ripley","Viola affinis",1
"Ripley","Viola canadensis",1
"Ripley","Viola cucullata",1
"Ripley","Viola pubescens",2
"Ripley","Viola striata",1
"Ripley","Vitis aestivalis",3
"Ripley","Vitis labrusca",2
"Ripley","Vitis vulpina",2
"Ripley","Zanthoxylum americanum",1
"Rush","Acalypha rhomboidea",1
"Rush","Acer negundo",1
"Rush","Acer nigrum",1
"Rush","Acer saccharum",1
"Rush","Actaea pachypoda",1
"Rush","Adiantum pedatum",1
"Rush","Ageratina altissima",1
"Rush","Agrimonia pubescens",1
"Rush","Amaranthus albus",1
"Rush","Anemone virginiana",1
"Rush","Aralia racemosa",1
"Rush","Arisaema dracontium",1
"Rush","Arisaema triphyllum",1
"Rush","Bidens tripartita",1
"Rush","Botrypus virginianus",1
"Rush","Brachyelytrum erectum",1
"Rush","Campanulastrum americanum",1
"Rush","Campsis radicans",1
"Rush","Cardamine concatenata",1
"Rush","Carex blanda",1
"Rush","Carex conjuncta",1
"Rush","Carex grayi",1
"Rush","Carex lacustris",1
"Rush","Carex laxiflora",1
"Rush","Carex lupulina",1
"Rush","Carex sparganioides",1
"Rush","Carex tribuloides",1
"Rush","Carex vulpinoidea",1
"Rush","Caulophyllum thalictroides",1
"Rush","Cicuta maculata",1
"Rush","Cinna arundinacea",1
"Rush","Circaea canadensis",1
"Rush","Claytonia virginica",1
"Rush","Cornus obliqua",1
"Rush","Cryptotaenia canadensis",1
"Rush","Cyperus esculentus",1
"Rush","Cyperus strigosus",1
"Rush","Cystopteris protrusa",1
"Rush","Diarrhena americana",1
"Rush","Dirca palustris",1
"Rush","Dryopteris carthusiana",1
"Rush","Elymus hystrix",1
"Rush","Elymus villosus",1
"Rush","Elymus virginicus",1
"Rush","Endodeca serpentaria",1
"Rush","Equisetum hyemale",1
"Rush","Erigeron annuus",1
"Rush","Euonymus obovatus",1
